session_id,cinema_name,movie_name,session_date,start_time,tickets_sold,max_capacity,occupancy_rate
39468,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-01,20:30,24,400,0.06
39469,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-03,10:30,9,375,0.024
39470,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-03,21:00,6,375,0.016
39471,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-03,21:30,25,400,0.0625
39472,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-05,13:15,147,300,0.49
39473,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-05,19:00,21,400,0.0525
39474,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-05,20:30,204,350,0.5828571428571429
39475,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-08,19:00,47,200,0.235
39476,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-08,20:00,288,375,0.768
39477,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-09,15:30,63,225,0.28
39478,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-09,21:30,273,400,0.6825
39479,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-12,11:30,30,175,0.17142857142857146
39480,Village - Werribee,Dragon Ball Super: Origin of the Saiyans,2018-11-12,14:30,143,300,0.4766666666666667
39481,Village - Werribee,Ralph Breaks the Internet,2018-11-06,16:15,67,225,0.2977777777777777
39482,Village - Werribee,Ralph Breaks the Internet,2018-11-06,19:00,80,225,0.3555555555555556
39483,Village - Werribee,Ralph Breaks the Internet,2018-11-06,21:00,59,200,0.295
39484,Village - Werribee,Ralph Breaks the Internet,2018-11-06,21:30,130,275,0.4727272727272727
39485,Village - Werribee,Ralph Breaks the Internet,2018-11-07,13:15,107,250,0.428
39486,Village - Werribee,Ralph Breaks the Internet,2018-11-07,18:30,4,375,0.010666666666666666
39487,Village - Werribee,Ralph Breaks the Internet,2018-11-07,19:30,80,225,0.3555555555555556
39488,Village - Werribee,Ralph Breaks the Internet,2018-11-07,19:45,56,200,0.28
39489,Village - Werribee,Ralph Breaks the Internet,2018-11-08,13:15,21,400,0.0525
39490,Village - Werribee,Ralph Breaks the Internet,2018-11-08,14:45,10,375,0.02666666666666667
39491,Village - Werribee,Ralph Breaks the Internet,2018-11-08,19:45,332,375,0.8853333333333333
39492,Village - Werribee,Ralph Breaks the Internet,2018-11-08,21:00,29,175,0.1657142857142857
39493,Village - Werribee,Ralph Breaks the Internet,2018-11-09,12:30,9,375,0.024
39494,Village - Werribee,Ralph Breaks the Internet,2018-11-09,19:30,64,225,0.28444444444444444
39495,Village - Werribee,Ralph Breaks the Internet,2018-11-09,21:00,36,175,0.2057142857142857
39496,Village - Werribee,Ralph Breaks the Internet,2018-11-09,21:30,18,400,0.045
39497,Village - Werribee,Ralph Breaks the Internet,2018-11-10,13:15,59,200,0.295
39498,Village - Werribee,Ralph Breaks the Internet,2018-11-10,14:45,17,400,0.0425
39499,Village - Werribee,Ralph Breaks the Internet,2018-11-10,17:30,83,225,0.3688888888888889
39500,Village - Werribee,Ralph Breaks the Internet,2018-11-10,21:00,68,225,0.3022222222222222
39501,Village - Werribee,Ralph Breaks the Internet,2018-11-11,11:30,44,200,0.22
39502,Village - Werribee,Ralph Breaks the Internet,2018-11-11,13:45,95,250,0.38
39503,Village - Werribee,Ralph Breaks the Internet,2018-11-11,17:30,16,400,0.04
39504,Village - Werribee,Ralph Breaks the Internet,2018-11-11,19:45,67,225,0.2977777777777777
39505,Village - Werribee,Ralph Breaks the Internet,2018-11-12,15:30,29,175,0.1657142857142857
39506,Village - Werribee,Ralph Breaks the Internet,2018-11-12,16:00,2,375,0.005333333333333333
39507,Village - Werribee,Ralph Breaks the Internet,2018-11-12,16:15,8,375,0.021333333333333333
39508,Village - Werribee,Ralph Breaks the Internet,2018-11-12,21:30,23,400,0.0575
39509,Village - Werribee,Ralph Breaks the Internet,2018-11-13,13:15,56,200,0.28
39510,Village - Werribee,Ralph Breaks the Internet,2018-11-13,18:30,25,400,0.0625
39511,Village - Werribee,Ralph Breaks the Internet,2018-11-13,19:00,5,375,0.013333333333333334
39512,Village - Werribee,Ralph Breaks the Internet,2018-11-14,16:00,142,300,0.4733333333333333
39513,Village - Werribee,Ralph Breaks the Internet,2018-11-14,17:30,9,375,0.024
39514,Village - Werribee,Ralph Breaks the Internet,2018-11-14,21:00,15,400,0.0375
39515,Village - Werribee,Ralph Breaks the Internet,2018-11-15,13:15,27,175,0.15428571428571428
39516,Village - Werribee,Ralph Breaks the Internet,2018-11-15,16:15,121,275,0.44
39517,Village - Werribee,Ralph Breaks the Internet,2018-11-15,21:00,6,375,0.016
39518,Village - Werribee,Ralph Breaks the Internet,2018-11-16,11:30,16,400,0.04
39519,Village - Werribee,Ralph Breaks the Internet,2018-11-16,17:30,7,375,0.018666666666666668
39520,Village - Werribee,Ralph Breaks the Internet,2018-11-16,19:45,66,225,0.2933333333333333
39521,Village - Werribee,Ralph Breaks the Internet,2018-11-17,11:30,14,375,0.037333333333333336
39522,Village - Werribee,Ralph Breaks the Internet,2018-11-17,12:30,51,200,0.255
39523,Village - Werribee,Ralph Breaks the Internet,2018-11-17,13:45,36,175,0.2057142857142857
39524,Village - Werribee,Ralph Breaks the Internet,2018-11-18,16:00,31,175,0.17714285714285713
39525,Village - Werribee,Ralph Breaks the Internet,2018-11-18,17:30,45,200,0.225
39526,Village - Werribee,Ralph Breaks the Internet,2018-11-18,21:00,17,400,0.0425
39527,Village - Werribee,Ralph Breaks the Internet,2018-11-19,14:45,60,200,0.3
39528,Village - Werribee,Ralph Breaks the Internet,2018-11-19,18:15,6,375,0.016
39529,Village - Werribee,Ralph Breaks the Internet,2018-11-19,19:00,9,375,0.024
39530,Village - Werribee,Ralph Breaks the Internet,2018-11-20,10:30,4,375,0.010666666666666666
39531,Village - Werribee,Ralph Breaks the Internet,2018-11-20,14:45,28,175,0.16
39532,Village - Werribee,Ralph Breaks the Internet,2018-11-20,19:00,105,250,0.42
39533,Village - Werribee,Ralph Breaks the Internet,2018-11-21,14:45,40,200,0.2
39534,Village - Werribee,Ralph Breaks the Internet,2018-11-21,19:00,62,225,0.27555555555555555
39535,Village - Werribee,Ralph Breaks the Internet,2018-11-21,19:45,36,175,0.2057142857142857
39536,Village - Werribee,Ralph Breaks the Internet,2018-11-22,19:30,122,275,0.4436363636363637
39537,Village - Werribee,Ralph Breaks the Internet,2018-11-22,20:00,15,400,0.0375
39538,Village - Werribee,Ralph Breaks the Internet,2018-11-22,20:30,280,400,0.7
39539,Village - Werribee,Ralph Breaks the Internet,2018-11-23,12:30,90,250,0.36
39540,Village - Werribee,Ralph Breaks the Internet,2018-11-23,16:15,50,200,0.25
39541,Village - Werribee,Ralph Breaks the Internet,2018-11-23,17:30,153,300,0.51
39542,Village - Werribee,Ralph Breaks the Internet,2018-11-25,15:30,4,375,0.010666666666666666
39543,Village - Werribee,Ralph Breaks the Internet,2018-11-25,16:00,31,175,0.17714285714285713
39544,Village - Werribee,Ralph Breaks the Internet,2018-11-25,19:00,8,375,0.021333333333333333
39545,Village - Werribee,Ralph Breaks the Internet,2018-11-28,16:15,14,375,0.037333333333333336
39546,Village - Werribee,Ralph Breaks the Internet,2018-11-28,19:00,167,325,0.5138461538461538
39547,Village - Werribee,Ralph Breaks the Internet,2018-12-01,14:30,133,275,0.4836363636363637
39548,Village - Werribee,Ralph Breaks the Internet,2018-12-01,21:00,113,275,0.4109090909090909
39549,Village - Werribee,Ralph Breaks the Internet,2018-12-03,11:30,5,375,0.013333333333333334
39550,Village - Werribee,Ralph Breaks the Internet,2018-12-03,20:30,22,400,0.055
39551,Village - Werribee,Creed II,2018-11-14,13:15,276,400,0.69
39552,Village - Werribee,Creed II,2018-11-14,16:00,6,375,0.016
39553,Village - Werribee,Creed II,2018-11-14,16:15,20,400,0.05
39554,Village - Werribee,Creed II,2018-11-14,19:30,2,375,0.005333333333333333
39555,Village - Werribee,Creed II,2018-11-15,16:00,25,400,0.0625
39556,Village - Werribee,Creed II,2018-11-15,16:15,35,175,0.2
39557,Village - Werribee,Creed II,2018-11-15,18:30,12,375,0.032
39558,Village - Werribee,Creed II,2018-11-15,20:30,6,375,0.016
39559,Village - Werribee,Creed II,2018-11-16,13:45,20,400,0.05
39560,Village - Werribee,Creed II,2018-11-16,15:30,92,250,0.368
39561,Village - Werribee,Creed II,2018-11-16,18:30,2,375,0.005333333333333333
39562,Village - Werribee,Creed II,2018-11-16,19:00,64,225,0.28444444444444444
39563,Village - Werribee,Creed II,2018-11-17,13:15,58,200,0.29
39564,Village - Werribee,Creed II,2018-11-17,14:45,15,400,0.0375
39565,Village - Werribee,Creed II,2018-11-17,17:30,353,400,0.8825
39566,Village - Werribee,Creed II,2018-11-17,20:00,231,375,0.616
39567,Village - Werribee,Creed II,2018-11-18,13:15,26,400,0.065
39568,Village - Werribee,Creed II,2018-11-18,16:00,141,300,0.47
39569,Village - Werribee,Creed II,2018-11-18,16:15,65,225,0.2888888888888889
39570,Village - Werribee,Creed II,2018-11-18,21:30,29,175,0.1657142857142857
39571,Village - Werribee,Creed II,2018-11-19,11:30,314,375,0.8373333333333334
39572,Village - Werribee,Creed II,2018-11-19,13:45,25,400,0.0625
39573,Village - Werribee,Creed II,2018-11-19,19:00,96,250,0.384
39574,Village - Werribee,Creed II,2018-11-19,19:45,234,375,0.624
39575,Village - Werribee,Creed II,2018-11-20,14:30,37,200,0.185
39576,Village - Werribee,Creed II,2018-11-20,15:30,111,250,0.444
39577,Village - Werribee,Creed II,2018-11-20,19:45,32,175,0.18285714285714288
39578,Village - Werribee,Creed II,2018-11-20,21:30,68,225,0.3022222222222222
39579,Village - Werribee,Creed II,2018-11-21,10:30,29,175,0.1657142857142857
39580,Village - Werribee,Creed II,2018-11-21,17:30,179,325,0.5507692307692308
39581,Village - Werribee,Creed II,2018-11-21,20:00,48,200,0.24
39582,Village - Werribee,Creed II,2018-11-22,14:30,200,350,0.5714285714285714
39583,Village - Werribee,Creed II,2018-11-22,19:30,33,175,0.18857142857142856
39584,Village - Werribee,Creed II,2018-11-22,21:00,65,225,0.2888888888888889
39585,Village - Werribee,Creed II,2018-11-23,10:30,78,225,0.3466666666666667
39586,Village - Werribee,Creed II,2018-11-23,19:45,181,325,0.5569230769230771
39587,Village - Werribee,Creed II,2018-11-23,21:00,20,400,0.05
39588,Village - Werribee,Creed II,2018-11-24,11:30,12,375,0.032
39589,Village - Werribee,Creed II,2018-11-24,17:30,254,375,0.6773333333333333
39590,Village - Werribee,Creed II,2018-11-24,19:45,15,400,0.0375
39591,Village - Werribee,Creed II,2018-11-25,11:30,22,400,0.055
39592,Village - Werribee,Creed II,2018-11-25,19:30,32,175,0.18285714285714288
39593,Village - Werribee,Creed II,2018-11-25,20:30,243,400,0.6075
39594,Village - Werribee,Creed II,2018-11-26,11:30,2,375,0.005333333333333333
39595,Village - Werribee,Creed II,2018-11-26,15:30,53,200,0.265
39596,Village - Werribee,Creed II,2018-11-26,16:15,30,175,0.17142857142857146
39597,Village - Werribee,Creed II,2018-11-27,17:30,5,375,0.013333333333333334
39598,Village - Werribee,Creed II,2018-11-27,18:15,80,225,0.3555555555555556
39599,Village - Werribee,Creed II,2018-11-27,21:30,25,400,0.0625
39600,Village - Werribee,Creed II,2018-11-28,14:45,50,200,0.25
39601,Village - Werribee,Creed II,2018-11-28,16:15,291,375,0.7759999999999999
39602,Village - Werribee,Creed II,2018-11-28,19:30,31,175,0.17714285714285713
39603,Village - Werribee,Creed II,2018-11-30,15:30,8,375,0.021333333333333333
39604,Village - Werribee,Creed II,2018-11-30,17:30,11,375,0.029333333333333333
39605,Village - Werribee,Creed II,2018-11-30,21:30,62,225,0.27555555555555555
39606,Village - Werribee,Creed II,2018-12-01,15:30,7,375,0.018666666666666668
39607,Village - Werribee,Creed II,2018-12-01,19:00,45,200,0.225
39608,Village - Werribee,Creed II,2018-12-01,21:30,116,275,0.4218181818181818
39609,Village - Werribee,Creed II,2018-12-02,10:30,106,250,0.424
39610,Village - Werribee,Creed II,2018-12-02,14:45,6,375,0.016
39611,Village - Werribee,Creed II,2018-12-02,18:30,38,200,0.19
39612,Village - Werribee,Creed II,2018-12-03,12:30,290,375,0.7733333333333333
39613,Village - Werribee,Creed II,2018-12-03,18:30,17,400,0.0425
39614,Village - Werribee,Creed II,2018-12-03,19:00,100,250,0.4
39615,Village - Werribee,Creed II,2018-12-05,13:45,49,200,0.245
39616,Village - Werribee,Creed II,2018-12-05,19:45,255,375,0.68
39617,Village - Werribee,Creed II,2018-12-08,16:00,329,375,0.8773333333333333
39618,Village - Werribee,Creed II,2018-12-08,21:30,51,200,0.255
39619,Village - Werribee,Creed II,2018-12-11,13:45,22,400,0.055
39620,Village - Werribee,Creed II,2018-12-11,14:45,54,200,0.27
39621,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,15:30,47,200,0.235
39622,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,16:15,4,375,0.010666666666666666
39623,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,17:30,28,175,0.16
39624,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,21:30,40,200,0.2
39625,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,11:30,16,400,0.04
39626,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,17:30,4,375,0.010666666666666666
39627,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,19:00,61,200,0.305
39628,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,21:00,39,200,0.195
39629,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,13:45,20,400,0.05
39630,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,14:45,2,375,0.005333333333333333
39631,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,19:00,48,200,0.24
39632,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,20:00,20,400,0.05
39633,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,15:30,41,200,0.205
39634,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,19:00,23,400,0.0575
39635,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,20:00,80,225,0.3555555555555556
39636,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,20:30,106,250,0.424
39637,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,13:45,41,200,0.205
39638,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,14:30,46,200,0.23
39639,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,19:45,43,200,0.215
39640,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,20:30,41,200,0.205
39641,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-21,10:30,38,200,0.19
39642,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-21,11:30,68,225,0.3022222222222222
39643,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-21,14:30,5,375,0.013333333333333334
39644,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-21,18:15,28,175,0.16
39645,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-22,15:30,157,300,0.5233333333333333
39646,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-22,18:15,45,200,0.225
39647,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-22,19:00,24,400,0.06
39648,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-22,20:00,318,375,0.848
39649,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-23,13:45,373,400,0.9325
39650,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-23,16:15,40,200,0.2
39651,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-23,20:00,218,375,0.5813333333333334
39652,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-24,18:30,293,375,0.7813333333333333
39653,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-24,19:30,25,400,0.0625
39654,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-24,21:00,17,400,0.0425
39655,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-25,14:30,38,200,0.19
39656,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-25,19:30,8,375,0.021333333333333333
39657,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-25,21:30,74,225,0.3288888888888889
39658,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-26,15:30,71,225,0.31555555555555553
39659,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-26,16:00,81,225,0.36
39660,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-26,17:30,13,375,0.034666666666666665
39661,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-27,13:45,23,400,0.0575
39662,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-27,14:30,55,200,0.275
39663,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-27,21:00,4,375,0.010666666666666666
39664,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-28,10:30,80,225,0.3555555555555556
39665,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-28,12:30,75,225,0.3333333333333333
39666,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-28,19:45,290,375,0.7733333333333333
39667,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-29,10:30,19,400,0.0475
39668,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-29,16:00,124,275,0.4509090909090909
39669,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-29,21:30,123,275,0.4472727272727273
39670,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-30,11:30,14,375,0.037333333333333336
39671,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-30,12:30,80,225,0.3555555555555556
39672,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-11-30,13:45,70,225,0.3111111111111111
39673,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-01,12:30,76,225,0.3377777777777778
39674,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-01,13:45,123,275,0.4472727272727273
39675,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-01,14:45,30,175,0.17142857142857146
39676,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-03,18:15,310,400,0.775
39677,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-03,18:30,42,200,0.21
39678,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-03,19:30,22,400,0.055
39679,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-04,14:30,5,375,0.013333333333333334
39680,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-04,15:30,186,325,0.5723076923076923
39681,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-04,21:00,11,375,0.029333333333333333
39682,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-06,10:30,130,275,0.4727272727272727
39683,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-06,19:45,19,400,0.0475
39684,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-06,21:30,22,400,0.055
39685,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-07,17:30,9,375,0.024
39686,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-07,21:00,259,375,0.6906666666666667
39687,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-11,10:30,25,400,0.0625
39688,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-11,17:30,21,400,0.0525
39689,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-12,13:15,49,200,0.245
39690,Village - Werribee,Fantastic Beasts: The Crimes of Grindelwald,2018-12-12,15:30,36,175,0.2057142857142857
39691,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-01,14:45,50,200,0.25
39692,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-01,16:00,12,375,0.032
39693,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-01,17:30,2,375,0.005333333333333333
39694,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-01,19:00,45,200,0.225
39695,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-02,13:45,167,325,0.5138461538461538
39696,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-02,16:00,4,375,0.010666666666666666
39697,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-02,17:30,18,400,0.045
39698,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-02,19:30,11,375,0.029333333333333333
39699,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-03,13:45,80,225,0.3555555555555556
39700,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-03,14:30,23,400,0.0575
39701,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-03,16:15,347,400,0.8675
39702,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-03,21:00,75,225,0.3333333333333333
39703,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-04,16:15,19,400,0.0475
39704,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-04,17:30,26,400,0.065
39705,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-04,19:30,72,225,0.32
39706,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-04,20:30,18,400,0.045
39707,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-05,12:30,2,375,0.005333333333333333
39708,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-05,13:15,75,225,0.3333333333333333
39709,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-05,15:30,11,375,0.029333333333333333
39710,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-05,18:15,221,375,0.5893333333333334
39711,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-06,13:45,31,175,0.17714285714285713
39712,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-06,14:45,7,375,0.018666666666666668
39713,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-06,16:15,234,375,0.624
39714,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-06,18:15,32,175,0.18285714285714288
39715,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-07,10:30,34,175,0.19428571428571428
39716,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-07,11:30,327,375,0.872
39717,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-07,12:30,4,375,0.010666666666666666
39718,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-07,17:30,78,225,0.3466666666666667
39719,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-08,11:30,75,225,0.3333333333333333
39720,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-08,14:45,12,375,0.032
39721,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-08,16:15,81,225,0.36
39722,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-09,10:30,95,250,0.38
39723,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-09,14:45,69,225,0.30666666666666664
39724,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-09,18:15,312,400,0.78
39725,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-10,10:30,30,175,0.17142857142857146
39726,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-10,12:30,217,375,0.5786666666666667
39727,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-10,21:30,186,325,0.5723076923076923
39728,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-11,10:30,210,350,0.6
39729,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-11,17:30,5,375,0.013333333333333334
39730,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-11,19:30,18,400,0.045
39731,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-12,11:30,164,325,0.5046153846153846
39732,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-12,18:30,20,400,0.05
39733,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-12,21:00,16,400,0.04
39734,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-13,10:30,67,225,0.2977777777777777
39735,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-13,15:30,4,375,0.010666666666666666
39736,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-13,16:00,74,225,0.3288888888888889
39737,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-14,10:30,74,225,0.3288888888888889
39738,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-14,15:30,80,225,0.3555555555555556
39739,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-14,21:00,7,375,0.018666666666666668
39740,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-15,13:45,144,300,0.48
39741,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-15,18:30,141,300,0.47
39742,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-15,19:00,152,300,0.5066666666666667
39743,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-18,11:30,370,400,0.925
39744,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-18,17:30,25,400,0.0625
39745,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-18,20:30,65,225,0.2888888888888889
39746,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-19,13:45,25,400,0.0625
39747,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-19,18:15,252,375,0.672
39748,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-19,19:45,6,375,0.016
39749,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-20,11:30,13,375,0.034666666666666665
39750,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-20,13:45,216,375,0.5760000000000001
39751,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-20,20:00,55,200,0.275
39752,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-21,11:30,10,375,0.02666666666666667
39753,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-21,14:45,26,400,0.065
39754,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-21,18:15,87,250,0.348
39755,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-23,19:45,20,400,0.05
39756,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-23,20:00,1,375,0.0026666666666666666
39757,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-26,14:30,116,275,0.4218181818181818
39758,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-26,19:00,26,400,0.065
39759,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-28,18:30,184,325,0.5661538461538461
39760,Village - Werribee,Spider-Man: Into the Spider-Verse,2018-12-28,19:30,47,200,0.235
39761,Village - Werribee,Bumblebee,2018-12-10,10:30,127,275,0.4618181818181818
